,YYYYMMDD,DR,RH,RHX
10034,19570722,10.0,10.0,5.0
10035,19570723,0.0,0.0,0.0
10036,19570724,2.0,1.0,1.0
10037,19570725,31.0,11.0,3.0
10038,19570726,75.0,133.0,78.0
10039,19570727,10.0,14.0,7.0
10040,19570728,20.0,19.0,13.0
10041,19570729,63.0,116.0,41.0
10042,19570730,0.0,0.0,0.0
10043,19570731,0.0,0.0,0.0
10044,19570801,0.0,0.0,0.0
10045,19570802,0.0,0.0,0.0
10046,19570803,0.0,0.0,0.0
10047,19570804,0.0,0.0,0.0
10048,19570805,0.0,0.0,0.0
10049,19570806,16.0,31.0,14.0
10050,19570807,0.0,0.0,0.0
10051,19570808,10.0,26.0,22.0
10052,19570809,24.0,127.0,71.0
10053,19570810,77.0,200.0,50.0
10054,19570811,4.0,8.0,6.0
10055,19570812,0.0,0.0,0.0
10056,19570813,0.0,0.0,0.0
10057,19570814,7.0,5.0,3.0
10058,19570815,67.0,175.0,41.0
10059,19570816,91.0,196.0,34.0
10060,19570817,47.0,91.0,36.0
10061,19570818,48.0,115.0,51.0
10062,19570819,3.0,1.0,1.0
10063,19570820,110.0,99.0,27.0
10064,19570821,3.0,7.0,6.0
10065,19570822,11.0,11.0,9.0
10066,19570823,4.0,3.0,2.0
10067,19570824,0.0,0.0,0.0
10068,19570825,53.0,229.0,97.0
10069,19570826,23.0,23.0,9.0
10070,19570827,8.0,33.0,24.0
10071,19570828,18.0,59.0,33.0
10072,19570829,12.0,15.0,6.0
10073,19570830,31.0,42.0,26.0
10074,19570831,1.0,1.0,1.0
10075,19570901,38.0,114.0,40.0
10076,19570902,14.0,18.0,9.0
10077,19570903,8.0,13.0,12.0
10078,19570904,0.0,0.0,0.0
10079,19570905,33.0,27.0,13.0
10080,19570906,0.0,0.0,0.0
10081,19570907,13.0,7.0,6.0
10082,19570908,80.0,31.0,9.0
10083,19570909,30.0,13.0,7.0
10084,19570910,16.0,23.0,8.0
10085,19570911,128.0,312.0,61.0
10086,19570912,57.0,112.0,23.0
10087,19570913,60.0,148.0,28.0
10088,19570914,70.0,134.0,32.0
10089,19570915,35.0,71.0,29.0
10090,19570916,18.0,29.0,17.0
10091,19570917,100.0,140.0,27.0
10092,19570918,117.0,103.0,27.0
10093,19570919,6.0,4.0,4.0
10094,19570920,0.0,0.0,0.0
10095,19570921,22.0,137.0,49.0
10096,19570922,40.0,196.0,123.0
10097,19570923,57.0,146.0,54.0
10098,19570924,99.0,89.0,22.0
10099,19570925,57.0,62.0,18.0
10100,19570926,3.0,1.0,1.0
10101,19570927,4.0,2.0,1.0
10102,19570928,0.0,0.0,0.0
10103,19570929,79.0,137.0,27.0
10104,19570930,24.0,63.0,17.0
10105,19571001,0.0,0.0,0.0
10106,19571002,0.0,1.0,1.0
10107,19571003,12.0,8.0,4.0
10108,19571004,9.0,3.0,2.0
10109,19571005,1.0,1.0,1.0
10110,19571006,0.0,0.0,0.0
10111,19571007,0.0,2.0,1.0
10112,19571008,0.0,1.0,1.0
10113,19571009,0.0,4.0,1.0
10114,19571010,0.0,1.0,1.0
10115,19571011,16.0,26.0,20.0
10116,19571012,0.0,1.0,1.0
10117,19571013,0.0,1.0,1.0
10118,19571014,0.0,1.0,1.0
10119,19571015,0.0,2.0,1.0
10120,19571016,28.0,88.0,60.0
10121,19571017,18.0,7.0,4.0
10122,19571018,54.0,47.0,9.0
10123,19571019,0.0,0.0,0.0
10124,19571020,8.0,38.0,37.0
10125,19571021,56.0,100.0,45.0
10126,19571022,5.0,5.0,3.0
10127,19571023,5.0,6.0,5.0
10128,19571024,76.0,27.0,4.0
10129,19571025,0.0,0.0,0.0
10130,19571026,0.0,0.0,0.0
10131,19571027,0.0,0.0,0.0
10132,19571028,6.0,3.0,2.0
10133,19571029,61.0,72.0,23.0
10134,19571030,22.0,19.0,13.0
10135,19571031,46.0,80.0,27.0
10136,19571101,16.0,27.0,24.0
10137,19571102,0.0,0.0,0.0
10138,19571103,16.0,15.0,12.0
10139,19571104,69.0,61.0,12.0
10140,19571105,47.0,48.0,18.0
10141,19571106,0.0,0.0,0.0
10142,19571107,1.0,3.0,3.0
10143,19571108,0.0,0.0,0.0
10144,19571109,0.0,0.0,0.0
10145,19571110,40.0,11.0,4.0
10146,19571111,0.0,0.0,0.0
10147,19571112,0.0,0.0,0.0
10148,19571113,0.0,0.0,0.0
10149,19571114,0.0,0.0,0.0
10150,19571115,0.0,0.0,0.0
10151,19571116,52.0,61.0,15.0
10152,19571117,0.0,1.0,1.0
10153,19571118,0.0,4.0,1.0
10154,19571119,0.0,0.0,0.0
10155,19571120,0.0,0.0,0.0
10156,19571121,0.0,1.0,1.0
10157,19571122,87.0,96.0,21.0
10158,19571123,6.0,3.0,2.0
10159,19571124,0.0,0.0,0.0
10160,19571125,0.0,0.0,0.0
10161,19571126,0.0,0.0,0.0
10162,19571127,0.0,0.0,0.0
10163,19571128,2.0,1.0,1.0
10164,19571129,0.0,0.0,0.0
10165,19571130,0.0,0.0,0.0
10166,19571201,0.0,0.0,0.0
10167,19571202,0.0,0.0,0.0
10168,19571203,0.0,0.0,0.0
10169,19571204,0.0,0.0,0.0
10170,19571205,25.0,7.0,5.0
10171,19571206,0.0,0.0,0.0
10172,19571207,106.0,54.0,8.0
10173,19571208,91.0,146.0,57.0
10174,19571209,36.0,61.0,23.0
10175,19571210,6.0,9.0,5.0
10176,19571211,79.0,38.0,12.0
10177,19571212,46.0,27.0,9.0
10178,19571213,29.0,38.0,16.0
10179,19571214,151.0,32.0,5.0
10180,19571215,0.0,0.0,0.0
10181,19571216,0.0,0.0,0.0
10182,19571217,0.0,0.0,0.0
10183,19571218,30.0,27.0,11.0
10184,19571219,18.0,19.0,14.0
10185,19571220,7.0,2.0,2.0
10186,19571221,53.0,26.0,6.0
10187,19571222,0.0,0.0,0.0
10188,19571223,8.0,5.0,3.0
10189,19571224,2.0,2.0,2.0
10190,19571225,0.0,0.0,0.0
10191,19571226,0.0,1.0,1.0
10192,19571227,0.0,0.0,0.0
10193,19571228,38.0,27.0,14.0
10194,19571229,0.0,0.0,0.0
10195,19571230,21.0,25.0,10.0
10196,19571231,50.0,46.0,13.0
10197,19580101,175.0,143.0,25.0
10198,19580102,0.0,0.0,0.0
10199,19580103,0.0,2.0,1.0
10200,19580104,0.0,1.0,1.0
10201,19580105,82.0,133.0,29.0
10202,19580106,43.0,110.0,55.0
10203,19580107,44.0,32.0,20.0
10204,19580108,10.0,35.0,29.0
10205,19580109,49.0,69.0,24.0
10206,19580110,42.0,31.0,10.0
10207,19580111,113.0,96.0,16.0
10208,19580112,6.0,7.0,5.0
10209,19580113,0.0,0.0,0.0
10210,19580114,0.0,0.0,0.0
10211,19580115,0.0,0.0,0.0
10212,19580116,19.0,6.0,2.0
10213,19580117,22.0,7.0,3.0
10214,19580118,62.0,87.0,25.0
10215,19580119,28.0,56.0,26.0
10216,19580120,0.0,0.0,0.0
10217,19580121,6.0,7.0,5.0
10218,19580122,79.0,174.0,32.0
10219,19580123,0.0,0.0,0.0
10220,19580124,11.0,7.0,2.0
10221,19580125,0.0,1.0,1.0
10222,19580126,41.0,42.0,12.0
10223,19580127,33.0,14.0,3.0
10224,19580128,0.0,0.0,0.0
10225,19580129,0.0,0.0,0.0
10226,19580130,0.0,0.0,0.0
10227,19580131,0.0,3.0,1.0
10228,19580201,0.0,1.0,1.0
10229,19580202,4.0,7.0,6.0
10230,19580203,12.0,9.0,8.0
10231,19580204,38.0,57.0,25.0
10232,19580205,59.0,63.0,18.0
10233,19580206,7.0,4.0,2.0
10234,19580207,0.0,1.0,1.0
10235,19580208,10.0,9.0,8.0
10236,19580209,0.0,0.0,0.0
10237,19580210,0.0,0.0,0.0
10238,19580211,14.0,47.0,37.0
10239,19580212,34.0,42.0,19.0
10240,19580213,39.0,28.0,10.0
10241,19580214,0.0,0.0,0.0
10242,19580215,13.0,22.0,15.0
10243,19580216,1.0,1.0,1.0
10244,19580217,6.0,10.0,4.0
10245,19580218,6.0,6.0,2.0
10246,19580219,71.0,42.0,11.0
10247,19580220,56.0,31.0,7.0
10248,19580221,71.0,27.0,7.0
10249,19580222,2.0,3.0,2.0
10250,19580223,128.0,82.0,11.0
10251,19580224,67.0,75.0,19.0
10252,19580225,134.0,148.0,32.0
10253,19580226,11.0,9.0,5.0
10254,19580227,12.0,8.0,5.0
10255,19580228,0.0,1.0,1.0
10256,19580301,0.0,0.0,0.0
10257,19580302,0.0,1.0,1.0
10258,19580303,0.0,0.0,0.0
10259,19580304,0.0,1.0,1.0
10260,19580305,32.0,43.0,27.0
10261,19580306,7.0,24.0,9.0
10262,19580307,49.0,75.0,13.0
10263,19580308,13.0,11.0,8.0
10264,19580309,0.0,0.0,0.0
10265,19580310,0.0,2.0,1.0
10266,19580311,5.0,5.0,3.0
10267,19580312,0.0,0.0,0.0
10268,19580313,54.0,24.0,5.0
10269,19580314,0.0,0.0,0.0
10270,19580315,0.0,0.0,0.0
10271,19580316,0.0,1.0,1.0
10272,19580317,0.0,0.0,0.0
10273,19580318,0.0,0.0,0.0
10274,19580319,0.0,0.0,0.0
10275,19580320,0.0,0.0,0.0
10276,19580321,0.0,2.0,1.0
10277,19580322,0.0,0.0,0.0
10278,19580323,0.0,0.0,0.0
10279,19580324,0.0,0.0,0.0
10280,19580325,0.0,0.0,0.0
10281,19580326,2.0,1.0,1.0
10282,19580327,45.0,74.0,19.0
10283,19580328,81.0,63.0,19.0
10284,19580329,11.0,5.0,4.0
10285,19580330,0.0,0.0,0.0
10286,19580331,0.0,0.0,0.0
10287,19580401,0.0,0.0,0.0
10288,19580402,14.0,3.0,2.0
10289,19580403,69.0,72.0,17.0
10290,19580404,28.0,14.0,7.0
10291,19580405,6.0,15.0,14.0
10292,19580406,0.0,0.0,0.0
10293,19580407,0.0,0.0,0.0
10294,19580408,13.0,6.0,3.0
10295,19580409,12.0,14.0,6.0
10296,19580410,17.0,24.0,13.0
10297,19580411,0.0,0.0,0.0
10298,19580412,0.0,0.0,0.0
10299,19580413,0.0,0.0,0.0
10300,19580414,0.0,0.0,0.0
10301,19580415,18.0,7.0,6.0
10302,19580416,22.0,7.0,3.0
10303,19580417,0.0,0.0,0.0
10304,19580418,76.0,29.0,15.0
10305,19580419,18.0,13.0,11.0
10306,19580420,0.0,0.0,0.0
10307,19580421,0.0,0.0,0.0
10308,19580422,3.0,1.0,1.0
10309,19580423,0.0,0.0,0.0
10310,19580424,0.0,0.0,0.0
10311,19580425,55.0,63.0,17.0
10312,19580426,111.0,143.0,31.0
10313,19580427,46.0,89.0,38.0
10314,19580428,19.0,33.0,22.0
10315,19580429,0.0,0.0,0.0
10316,19580430,0.0,0.0,0.0
10317,19580501,0.0,0.0,0.0
10318,19580502,0.0,0.0,0.0
10319,19580503,0.0,0.0,0.0
10320,19580504,0.0,0.0,0.0
10321,19580505,4.0,2.0,1.0
10322,19580506,25.0,17.0,9.0
10323,19580507,0.0,0.0,0.0
10324,19580508,29.0,13.0,8.0
10325,19580509,21.0,16.0,7.0
10326,19580510,42.0,77.0,37.0
10327,19580511,5.0,3.0,3.0
10328,19580512,0.0,0.0,0.0
10329,19580513,0.0,0.0,0.0
10330,19580514,0.0,0.0,0.0
10331,19580515,2.0,3.0,3.0
10332,19580516,159.0,247.0,39.0
10333,19580517,33.0,17.0,5.0
10334,19580518,18.0,19.0,7.0
10335,19580519,1.0,1.0,1.0
10336,19580520,0.0,0.0,0.0
10337,19580521,0.0,0.0,0.0
10338,19580522,11.0,9.0,8.0
10339,19580523,49.0,64.0,28.0
10340,19580524,7.0,4.0,3.0
10341,19580525,63.0,72.0,24.0
10342,19580526,34.0,32.0,12.0
10343,19580527,0.0,1.0,1.0
10344,19580528,0.0,0.0,0.0
10345,19580529,0.0,0.0,0.0
10346,19580530,32.0,58.0,34.0
10347,19580531,0.0,1.0,1.0
10348,19580601,0.0,0.0,0.0
10349,19580602,1.0,6.0,6.0
10350,19580603,0.0,0.0,0.0
10351,19580604,0.0,0.0,0.0
10352,19580605,0.0,0.0,0.0
10353,19580606,0.0,0.0,0.0
10354,19580607,5.0,1.0,1.0
10355,19580608,23.0,24.0,11.0
10356,19580609,0.0,0.0,0.0
10357,19580610,0.0,0.0,0.0
10358,19580611,0.0,0.0,0.0
10359,19580612,0.0,0.0,0.0
10360,19580613,0.0,0.0,0.0
10361,19580614,0.0,0.0,0.0
10362,19580615,0.0,0.0,0.0
10363,19580616,0.0,0.0,0.0
10364,19580617,0.0,0.0,0.0
10365,19580618,41.0,8.0,3.0
10366,19580619,5.0,4.0,4.0
10367,19580620,59.0,49.0,16.0
10368,19580621,91.0,142.0,28.0
10369,19580622,41.0,138.0,42.0
10370,19580623,39.0,110.0,35.0
10371,19580624,0.0,1.0,1.0
10372,19580625,0.0,0.0,0.0
10373,19580626,73.0,134.0,82.0
10374,19580627,23.0,21.0,7.0
10375,19580628,0.0,0.0,0.0
10376,19580629,0.0,0.0,0.0
10377,19580630,0.0,2.0,1.0
10378,19580701,0.0,0.0,0.0
10379,19580702,107.0,112.0,20.0
10380,19580703,12.0,12.0,10.0
10381,19580704,0.0,0.0,0.0
10382,19580705,0.0,1.0,1.0
10383,19580706,14.0,3.0,1.0
10384,19580707,0.0,0.0,0.0
10385,19580708,0.0,0.0,0.0
10386,19580709,0.0,2.0,1.0
10387,19580710,0.0,0.0,0.0
10388,19580711,20.0,30.0,19.0
10389,19580712,2.0,1.0,1.0
10390,19580713,7.0,8.0,4.0
10391,19580714,0.0,0.0,0.0
10392,19580715,3.0,3.0,3.0
10393,19580716,82.0,121.0,46.0
10394,19580717,38.0,31.0,22.0
10395,19580718,0.0,2.0,1.0
10396,19580719,0.0,0.0,0.0
10397,19580720,26.0,71.0,50.0
10398,19580721,21.0,49.0,21.0
10399,19580722,24.0,95.0,41.0
10400,19580723,10.0,8.0,4.0
10401,19580724,6.0,12.0,6.0
10402,19580725,0.0,0.0,0.0
10403,19580726,120.0,171.0,47.0
10404,19580727,14.0,5.0,3.0
10405,19580728,27.0,22.0,7.0
10406,19580729,19.0,37.0,13.0
10407,19580730,5.0,1.0,1.0
10408,19580731,0.0,0.0,0.0
10409,19580801,37.0,47.0,31.0
10410,19580802,0.0,0.0,0.0
10411,19580803,2.0,1.0,1.0
10412,19580804,3.0,2.0,2.0
10413,19580805,7.0,6.0,5.0
10414,19580806,6.0,6.0,3.0
10415,19580807,61.0,106.0,37.0
10416,19580808,36.0,16.0,5.0
10417,19580809,0.0,0.0,0.0
10418,19580810,0.0,0.0,0.0
10419,19580811,32.0,168.0,92.0
10420,19580812,20.0,18.0,12.0
10421,19580813,13.0,19.0,11.0
10422,19580814,45.0,24.0,9.0
10423,19580815,22.0,29.0,16.0
10424,19580816,6.0,37.0,37.0
10425,19580817,0.0,0.0,0.0
10426,19580818,2.0,2.0,1.0
10427,19580819,14.0,180.0,157.0
10428,19580820,27.0,51.0,25.0
10429,19580821,0.0,0.0,0.0
10430,19580822,13.0,14.0,11.0
10431,19580823,24.0,63.0,31.0
10432,19580824,33.0,30.0,15.0
10433,19580825,26.0,51.0,25.0
10434,19580826,0.0,1.0,1.0
10435,19580827,0.0,0.0,0.0
10436,19580828,2.0,1.0,1.0
10437,19580829,0.0,0.0,0.0
10438,19580830,0.0,1.0,1.0
10439,19580831,0.0,0.0,0.0
10440,19580901,0.0,0.0,0.0
10441,19580902,0.0,0.0,0.0
10442,19580903,0.0,0.0,0.0
10443,19580904,0.0,0.0,0.0
10444,19580905,0.0,0.0,0.0
10445,19580906,22.0,36.0,25.0
10446,19580907,8.0,16.0,13.0
10447,19580908,38.0,116.0,33.0
10448,19580909,13.0,16.0,7.0
10449,19580910,8.0,33.0,33.0
10450,19580911,8.0,5.0,5.0
10451,19580912,0.0,0.0,0.0
10452,19580913,0.0,0.0,0.0
10453,19580914,0.0,0.0,0.0
10454,19580915,0.0,0.0,0.0
10455,19580916,21.0,13.0,6.0
10456,19580917,0.0,0.0,0.0
10457,19580918,0.0,0.0,0.0
10458,19580919,0.0,2.0,1.0
10459,19580920,32.0,114.0,69.0
10460,19580921,21.0,28.0,14.0
10461,19580922,33.0,71.0,31.0
10462,19580923,63.0,112.0,39.0
10463,19580924,49.0,138.0,58.0
10464,19580925,6.0,10.0,6.0
10465,19580926,28.0,46.0,20.0
10466,19580927,0.0,0.0,0.0
10467,19580928,0.0,0.0,0.0
10468,19580929,43.0,51.0,26.0
10469,19580930,89.0,145.0,59.0
10470,19581001,22.0,17.0,8.0
10471,19581002,10.0,15.0,8.0
10472,19581003,0.0,0.0,0.0
10473,19581004,9.0,9.0,7.0
10474,19581005,18.0,8.0,4.0
10475,19581006,13.0,17.0,10.0
10476,19581007,10.0,6.0,4.0
10477,19581008,29.0,9.0,3.0
10478,19581009,76.0,24.0,4.0
10479,19581010,35.0,81.0,29.0
10480,19581011,19.0,11.0,7.0
10481,19581012,59.0,57.0,20.0
10482,19581013,66.0,65.0,13.0
10483,19581014,0.0,0.0,0.0
10484,19581015,3.0,2.0,2.0
10485,19581016,37.0,135.0,51.0
10486,19581017,24.0,36.0,13.0
10487,19581018,16.0,25.0,11.0
10488,19581019,9.0,11.0,6.0
10489,19581020,18.0,22.0,9.0
10490,19581021,19.0,11.0,6.0
10491,19581022,25.0,15.0,4.0
10492,19581023,0.0,0.0,0.0
10493,19581024,25.0,5.0,2.0
10494,19581025,0.0,0.0,0.0
10495,19581026,0.0,1.0,1.0
10496,19581027,0.0,0.0,0.0
10497,19581028,0.0,0.0,0.0
10498,19581029,0.0,1.0,1.0
10499,19581030,0.0,0.0,0.0
10500,19581031,107.0,133.0,28.0
10501,19581101,8.0,12.0,6.0
10502,19581102,54.0,48.0,18.0
10503,19581103,14.0,10.0,7.0
10504,19581104,3.0,4.0,4.0
10505,19581105,0.0,0.0,0.0
10506,19581106,0.0,0.0,0.0
10507,19581107,34.0,27.0,7.0
10508,19581108,43.0,38.0,10.0
10509,19581109,12.0,8.0,3.0
10510,19581110,0.0,0.0,0.0
10511,19581111,0.0,1.0,1.0
10512,19581112,0.0,1.0,1.0
10513,19581113,0.0,1.0,1.0
10514,19581114,0.0,0.0,0.0
10515,19581115,0.0,0.0,0.0
10516,19581116,0.0,2.0,1.0
10517,19581117,0.0,0.0,0.0
10518,19581118,0.0,0.0,0.0
10519,19581119,0.0,1.0,1.0
10520,19581120,0.0,1.0,1.0
10521,19581121,0.0,0.0,0.0
10522,19581122,0.0,0.0,0.0
10523,19581123,0.0,0.0,0.0
10524,19581124,0.0,0.0,0.0
10525,19581125,0.0,0.0,0.0
10526,19581126,0.0,0.0,0.0
10527,19581127,35.0,17.0,6.0
10528,19581128,0.0,0.0,0.0
10529,19581129,0.0,0.0,0.0
10530,19581130,4.0,4.0,3.0
10531,19581201,0.0,1.0,1.0
10532,19581202,2.0,3.0,2.0
10533,19581203,0.0,0.0,0.0
10534,19581204,0.0,0.0,0.0
10535,19581205,6.0,5.0,4.0
10536,19581206,2.0,5.0,5.0
10537,19581207,0.0,1.0,1.0
10538,19581208,5.0,7.0,3.0
10539,19581209,61.0,144.0,40.0
10540,19581210,44.0,47.0,18.0
10541,19581211,56.0,107.0,36.0
10542,19581212,38.0,54.0,29.0
10543,19581213,25.0,38.0,33.0
10544,19581214,38.0,38.0,10.0
10545,19581215,54.0,38.0,10.0
10546,19581216,37.0,39.0,18.0
10547,19581217,0.0,0.0,0.0
10548,19581218,23.0,11.0,5.0
10549,19581219,27.0,14.0,5.0
10550,19581220,10.0,5.0,3.0
10551,19581221,59.0,34.0,9.0
10552,19581222,0.0,2.0,1.0
10553,19581223,0.0,2.0,1.0
10554,19581224,0.0,0.0,0.0
10555,19581225,0.0,0.0,0.0
10556,19581226,39.0,28.0,10.0
10557,19581227,92.0,67.0,12.0
10558,19581228,41.0,15.0,4.0
10559,19581229,41.0,73.0,26.0
10560,19581230,0.0,0.0,0.0
10561,19581231,20.0,29.0,18.0
10562,19590101,9.0,5.0,3.0
10563,19590102,106.0,223.0,53.0
10564,19590103,29.0,44.0,16.0
10565,19590104,21.0,28.0,9.0
10566,19590105,24.0,49.0,15.0
10567,19590106,49.0,43.0,14.0
10568,19590107,112.0,77.0,17.0
10569,19590108,36.0,36.0,10.0
10570,19590109,39.0,51.0,19.0
10571,19590110,31.0,32.0,11.0
10572,19590111,45.0,54.0,10.0
10573,19590112,78.0,109.0,22.0
10574,19590113,0.0,0.0,0.0
10575,19590114,7.0,9.0,7.0
10576,19590115,0.0,4.0,1.0
10577,19590116,0.0,3.0,1.0
10578,19590117,0.0,1.0,1.0
10579,19590118,94.0,75.0,13.0
10580,19590119,6.0,4.0,3.0
10581,19590120,11.0,4.0,1.0
10582,19590121,69.0,24.0,9.0
10583,19590122,40.0,18.0,6.0
10584,19590123,55.0,60.0,23.0
10585,19590124,3.0,2.0,1.0
10586,19590125,1.0,3.0,1.0
10587,19590126,0.0,1.0,1.0
10588,19590127,0.0,0.0,0.0
10589,19590128,0.0,2.0,1.0
10590,19590129,0.0,1.0,1.0
10591,19590130,18.0,8.0,3.0
10592,19590131,25.0,6.0,3.0
10593,19590201,0.0,0.0,0.0
10594,19590202,0.0,1.0,1.0
10595,19590203,0.0,2.0,1.0
10596,19590204,0.0,0.0,0.0
10597,19590205,0.0,0.0,0.0
10598,19590206,0.0,2.0,1.0
10599,19590207,0.0,1.0,1.0
10600,19590208,0.0,1.0,1.0
10601,19590209,0.0,0.0,0.0
10602,19590210,0.0,0.0,0.0
10603,19590211,0.0,2.0,1.0
10604,19590212,0.0,1.0,1.0
10605,19590213,0.0,0.0,0.0
10606,19590214,0.0,0.0,0.0
10607,19590215,0.0,1.0,1.0
10608,19590216,0.0,0.0,0.0
10609,19590217,0.0,1.0,1.0
10610,19590218,0.0,0.0,0.0
10611,19590219,0.0,2.0,1.0
10612,19590220,3.0,4.0,3.0
10613,19590221,56.0,30.0,10.0
10614,19590222,0.0,0.0,0.0
10615,19590223,0.0,0.0,0.0
10616,19590224,0.0,1.0,1.0
10617,19590225,0.0,1.0,1.0
10618,19590226,0.0,1.0,1.0
10619,19590227,0.0,0.0,0.0
10620,19590228,0.0,0.0,0.0
10621,19590301,0.0,0.0,0.0
10622,19590302,0.0,1.0,1.0
10623,19590303,20.0,6.0,2.0
10624,19590304,0.0,0.0,0.0
10625,19590305,35.0,52.0,15.0
10626,19590306,40.0,45.0,17.0
10627,19590307,1.0,4.0,4.0
10628,19590308,30.0,22.0,9.0
10629,19590309,0.0,0.0,0.0
10630,19590310,0.0,0.0,0.0
10631,19590311,15.0,4.0,2.0
10632,19590312,8.0,3.0,3.0
10633,19590313,0.0,0.0,0.0
10634,19590314,0.0,0.0,0.0
10635,19590315,60.0,65.0,17.0
10636,19590316,31.0,39.0,26.0
10637,19590317,0.0,0.0,0.0
10638,19590318,0.0,0.0,0.0
10639,19590319,0.0,0.0,0.0
10640,19590320,41.0,94.0,56.0
10641,19590321,29.0,50.0,35.0
10642,19590322,58.0,30.0,9.0
10643,19590323,3.0,1.0,1.0
10644,19590324,1.0,1.0,1.0
10645,19590325,89.0,67.0,15.0
10646,19590326,0.0,0.0,0.0
10647,19590327,35.0,20.0,7.0
10648,19590328,0.0,0.0,0.0
10649,19590329,0.0,0.0,0.0
10650,19590330,87.0,100.0,19.0
10651,19590331,0.0,1.0,1.0
10652,19590401,0.0,0.0,0.0
10653,19590402,0.0,0.0,0.0
10654,19590403,0.0,0.0,0.0
10655,19590404,0.0,1.0,1.0
10656,19590405,0.0,0.0,0.0
10657,19590406,24.0,41.0,24.0
10658,19590407,22.0,24.0,11.0
10659,19590408,26.0,33.0,20.0
10660,19590409,37.0,103.0,33.0
10661,19590410,10.0,13.0,5.0
10662,19590411,32.0,107.0,82.0
10663,19590412,21.0,14.0,9.0
10664,19590413,0.0,0.0,0.0
10665,19590414,0.0,0.0,0.0
10666,19590415,15.0,12.0,6.0
10667,19590416,33.0,201.0,105.0
10668,19590417,0.0,0.0,0.0
10669,19590418,0.0,0.0,0.0
10670,19590419,12.0,2.0,1.0
10671,19590420,0.0,0.0,0.0
10672,19590421,0.0,0.0,0.0
10673,19590422,0.0,0.0,0.0
10674,19590423,0.0,0.0,0.0
10675,19590424,0.0,0.0,0.0
10676,19590425,0.0,0.0,0.0
10677,19590426,82.0,89.0,22.0
10678,19590427,37.0,67.0,29.0
10679,19590428,14.0,10.0,6.0
10680,19590429,41.0,41.0,21.0
10681,19590430,49.0,18.0,5.0
10682,19590501,0.0,0.0,0.0
10683,19590502,3.0,1.0,1.0
10684,19590503,60.0,27.0,9.0
10685,19590504,26.0,23.0,15.0
10686,19590505,1.0,1.0,1.0
10687,19590506,0.0,0.0,0.0
10688,19590507,0.0,0.0,0.0
10689,19590508,0.0,0.0,0.0
10690,19590509,0.0,0.0,0.0
10691,19590510,0.0,0.0,0.0
10692,19590511,0.0,0.0,0.0
10693,19590512,0.0,0.0,0.0
10694,19590513,0.0,0.0,0.0
10695,19590514,0.0,0.0,0.0
10696,19590515,3.0,1.0,1.0
10697,19590516,0.0,0.0,0.0
10698,19590517,0.0,0.0,0.0
10699,19590518,0.0,0.0,0.0
10700,19590519,0.0,0.0,0.0
10701,19590520,14.0,38.0,16.0
10702,19590521,0.0,0.0,0.0
10703,19590522,0.0,0.0,0.0
10704,19590523,0.0,0.0,0.0
10705,19590524,0.0,0.0,0.0
10706,19590525,0.0,0.0,0.0
10707,19590526,0.0,0.0,0.0
10708,19590527,0.0,0.0,0.0
10709,19590528,0.0,0.0,0.0
10710,19590529,27.0,66.0,24.0
10711,19590530,0.0,0.0,0.0
10712,19590531,0.0,0.0,0.0
10713,19590601,20.0,12.0,5.0
10714,19590602,0.0,0.0,0.0
10715,19590603,0.0,0.0,0.0
10716,19590604,0.0,0.0,0.0
10717,19590605,9.0,8.0,8.0
10718,19590606,0.0,0.0,0.0
10719,19590607,0.0,0.0,0.0
10720,19590608,44.0,27.0,8.0
10721,19590609,6.0,15.0,11.0
10722,19590610,0.0,0.0,0.0
10723,19590611,2.0,15.0,15.0
10724,19590612,0.0,0.0,0.0
10725,19590613,0.0,0.0,0.0
10726,19590614,0.0,0.0,0.0
10727,19590615,0.0,0.0,0.0
10728,19590616,0.0,0.0,0.0
10729,19590617,0.0,0.0,0.0
10730,19590618,0.0,0.0,0.0
10731,19590619,0.0,0.0,0.0
10732,19590620,0.0,0.0,0.0
10733,19590621,0.0,0.0,0.0
10734,19590622,0.0,0.0,0.0
10735,19590623,0.0,0.0,0.0
10736,19590624,0.0,0.0,0.0
10737,19590625,0.0,0.0,0.0
10738,19590626,12.0,65.0,63.0
10739,19590627,23.0,41.0,26.0
10740,19590628,29.0,80.0,64.0
10741,19590629,23.0,16.0,6.0
10742,19590630,40.0,29.0,8.0
10743,19590701,3.0,4.0,4.0
10744,19590702,53.0,58.0,17.0
10745,19590703,25.0,19.0,10.0
10746,19590704,0.0,1.0,1.0
10747,19590705,0.0,0.0,0.0
10748,19590706,1.0,1.0,1.0
10749,19590707,0.0,0.0,0.0
10750,19590708,0.0,0.0,0.0
10751,19590709,7.0,19.0,18.0
10752,19590710,0.0,0.0,0.0
10753,19590711,0.0,0.0,0.0
10754,19590712,3.0,4.0,4.0
10755,19590713,4.0,8.0,7.0
10756,19590714,0.0,1.0,1.0
10757,19590715,0.0,0.0,0.0
10758,19590716,0.0,0.0,0.0
10759,19590717,0.0,0.0,0.0
10760,19590718,0.0,0.0,0.0
10761,19590719,0.0,0.0,0.0
10762,19590720,0.0,0.0,0.0
10763,19590721,0.0,0.0,0.0
10764,19590722,0.0,0.0,0.0
10765,19590723,0.0,0.0,0.0
10766,19590724,0.0,0.0,0.0
10767,19590725,0.0,0.0,0.0
10768,19590726,0.0,0.0,0.0
